conversation id,Date,Status,Escalated,Escalated_2,Escalation Reason,Abandoned,Abandoned_during_VA,Abandonment by customer - flag,Abandonment_Last_Completed_Stage,Authentication by VA success flag,Authentication by VA failure reason,AHT,AHT_Bucket,MPU_AHT,Verification_AHT,Intent_Identified_1,Intent_Identified_2,Intent_Identified_3,Intent_Identified_4,Intent_Identified_5,Intent_Identified_N,Intent_Identified_1stattempt_1,Intent_Identified_1stattempt_2,Intent_Identified_1stattempt_3,Intent_Identified_1stattempt_4,Intent_Identified_1stattempt_5,Intent_Identified_1stattempt_N,MPU_Intent_Identified_Flag,MPU_Intent_Identified_1stattempt_Flag,Here_for_MPU_Flag,Out of scope intent,MPU_Eligible_flag,MPU_Case_Closure,Number of Prompts from AI,Number of Successful Prompts from AI,Missed_Utterance,Missed_Utterance_Auth,Missed_Utterance_IntentIdentification,Missed_Utterance_MPU,AI_Prompts_Auth,AI_Prompts_IntentIdentification,AI_Prompts_MPU,Handled by Agentic AI flag,Retry of authentication flag,Retry of MPU flag,Auth_Retry_Prompt,MPU_Retry_Prompt,Half_hourly_interval,Caller_Type
29c465cd-4ffb-4a98-8ad3-bf1f8fad688a,2025-09-30 07:58:04.123377 UTC,0,,0,0,,0,,0,,,70,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aff799f3-fd1c-464b-be97-94490b41820e,2025-09-30 09:25:56.462429 UTC,0,,0,0,,0,,0,,,202,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe91282d-f273-4dcb-ab22-faaf5f1ace0d,2025-09-30 09:31:19.688111 UTC,0,,0,0,,0,,0,,,206,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d77afd2-e1eb-453d-aff9-2ed29455e0a0,2025-09-30 09:36:50.799253 UTC,0,,0,0,,0,,0,,,122,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893f96b-353d-49fc-8b7a-e86031c91670,2025-09-30 09:40:53.501501 UTC,0,,0,0,,0,,0,,,162,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c435e7eb-49a7-4196-84ad-e9eaf96d4f4c,2025-09-30 09:43:45.218142 UTC,0,,0,0,,0,,0,,,48,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47010b04-48e2-495c-a3d9-402a30bf5c30,2025-09-30 09:48:40.211061 UTC,0,,0,0,,0,,0,,,74,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12b4c39e-374b-4dbd-a83d-ca99aad59f88,2025-09-30 10:52:32.882932 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740f1d8-e5c8-47fa-a57f-7e4c42915005,2025-09-30 10:55:55.024352 UTC,0,,0,0,,0,,0,,,363,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e171c506-e34f-4e45-859f-488ae8427e42,2025-09-30 10:58:11.513570 UTC,0,,0,0,,0,,0,,,200,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10f04278-5509-457b-ab39-bc035def5fae,2025-09-30 11:03:27.545914 UTC,0,,0,0,,0,,0,,,36,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8a49f3c-979a-4575-9ee9-042b022ec678,2025-09-30 11:05:26.366395 UTC,0,,0,0,,0,,0,,,15,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12526026-ca7e-454d-b733-76ad95bc9ea4,2025-09-30 11:09:28.299957 UTC,0,,0,0,,0,,0,,,247,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
048188e7-6857-4513-8083-9d0b9cdc2daf,2025-09-30 11:11:49.545039 UTC,0,,0,0,,0,,0,,,65,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e74e641e-0016-4744-b987-46b5a66bc418,2025-09-30 11:13:18.435783 UTC,0,,0,0,,0,,0,,,17,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da167767-3987-45e3-9dad-35381c72c292,2025-09-30 11:13:47.444697 UTC,0,,0,0,,0,,0,,,80,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92604bd1-0e66-4d79-ad79-1701ee60b9f8,2025-09-30 11:17:12.739416 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acfeac76-0bc3-4d1f-b259-e1c54cd3a48b,2025-09-30 11:17:25.366679 UTC,0,,0,0,,0,,0,,,24,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525318d0-d216-4d25-b99c-53d99fc7c405,2025-09-30 11:18:36.723822 UTC,0,,0,0,,0,,0,,,20,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52301449-3cb2-4897-9b0c-815d078505b7,2025-09-30 11:19:05.073116 UTC,0,,0,0,,0,,0,,,34,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e55cda70-5564-4f28-970b-42baed8203cb,2025-09-30 11:19:33.664989 UTC,0,,0,0,,0,,0,,,23,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31f5097d-8599-4102-a7d7-22894eac4e9f,2025-09-30 11:20:04.316397 UTC,0,,0,0,,0,,0,,,130,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3da87907-4111-46e4-91eb-31d71cc2afdc,2025-09-30 11:21:29.945406 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fc1a49fc-5ec3-4517-9f53-a4ea8a873806,2025-09-30 11:21:42.339640 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c6f88a5-83e7-4a9f-a245-6406c517cf54,2025-09-30 11:21:52.334954 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9684e11e-69ee-44b8-9e6e-c595542579d6,2025-09-30 11:22:13.462987 UTC,0,,0,0,,0,,0,,,70,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c73e408-5088-41ce-a26e-cc416953f212,2025-09-30 11:24:38.904633 UTC,0,,0,0,,0,,0,,,48,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c772070e-fdbf-4a87-a8f6-ced4c64933d5,2025-09-30 11:24:59.265647 UTC,0,,0,0,,0,,0,,,111,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62d5685f-2057-427a-bf6e-9174d3c2275e,2025-09-30 11:26:52.913379 UTC,0,,0,0,,0,,0,,,10,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cc1192b-7ede-432e-8e76-76f5c3dcbe2f,2025-09-30 11:27:14.358781 UTC,0,,0,0,,0,,0,,,86,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9a903d-4959-4d15-a465-1dfd6d756c42,2025-09-30 11:29:21.512704 UTC,0,,0,0,,0,,0,,,118,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d03759e-b218-4e0d-9a9a-f9706d8b631e,2025-09-30 11:31:38.757951 UTC,0,,0,0,,0,,0,,,74,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7310b816-0d62-43c6-abe3-745be6dc8b65,2025-09-30 11:57:55.071193 UTC,0,false,0,0,,0,,0,,,71,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd4b337e-f8c4-46b7-bd29-6d10efa0510f,2025-09-30 12:36:54.175377 UTC,0,,0,0,,0,,0,,,16,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87c49b20-8b61-4cb2-b642-91ae7f5bd214,2025-09-30 12:38:33.430845 UTC,0,,0,0,,0,,0,,,446,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119GM9W6GMuTHGDiIAf8MdZew,2025-09-30 13:10:36.779238 UTC,0,,0,0,,0,,0,,,44,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119ZEQM5DtlQQ6MZR0rt3Z5qw,2025-09-30 13:47:26.716883 UTC,0,,0,0,,0,,0,,,110,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119HrE-7HCcRIa60XGbPyz1Bw,2025-09-30 13:54:36.381787 UTC,0,,0,0,,0,,0,,,129,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0654xdWTq1xRiW_TBlVRDOEWA,2025-09-30 13:59:50.596091 UTC,0,,0,0,,0,,0,,,37,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119nDpssZ6yRY-bCDvjB70F0w,2025-09-30 14:01:39.114868 UTC,0,,0,0,,0,,0,,,61,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065B6oTxIB9QEuEzt9E_R-tiA,2025-09-30 14:15:20.858948 UTC,0,,0,0,,0,,0,,,149,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065tZBz7cAnQw21L8oz0Q8F7A,2025-09-30 14:27:35.137035 UTC,0,,0,0,,0,,0,,,5,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c6de75b-fb1e-432f-9b3e-341bc94f7cbc,2025-09-30 14:54:50.203991 UTC,0,,0,0,,0,,0,,,26,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346a881b-e8bc-4234-9457-4e29ad2adeb8,2025-09-30 14:55:26.960674 UTC,0,,0,0,,0,,0,,,14,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
064727a4-f960-4b50-8cef-9191a8a37e14,2025-09-30 14:56:18.469777 UTC,0,,0,0,,0,,0,,,41,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16f03b45-1684-4468-a0f5-81190d795b6f,2025-09-30 14:57:40.244295 UTC,0,,0,0,,0,,0,,,4,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c838d7cb-d0e9-443a-be75-3756384f5212,2025-09-30 14:58:25.751197 UTC,0,,0,0,,0,,0,,,15,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15060849-114e-4aae-b829-4cbe9ac0b9cc,2025-09-30 14:58:44.639220 UTC,0,,0,0,,0,,0,,,13,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701eb05c-8701-4500-b007-2cd14d16b36c,2025-09-30 15:01:13.434387 UTC,0,,0,0,,0,,0,,,35,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103qqQR_EGbRRSzbrhnXAlsXg,2025-09-30 15:01:33.406105 UTC,0,,0,0,,0,,0,,,56,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081fCioPZM1SjOmgkVbjVkZ5Q,2025-09-30 15:13:03.473531 UTC,0,,0,0,,0,,0,,,56,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065SDs3p5moRWi-PdTZi_kb0A,2025-09-30 15:29:38.144295 UTC,0,,0,0,,0,,0,,,82,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065NOFghEN0QlCy-6UmYy6vEA,2025-09-30 15:33:04.631660 UTC,0,,0,0,,0,,0,,,114,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0344338-aec1-482b-9868-5292d6288085,2025-09-30 15:37:10.074302 UTC,0,,0,0,,0,,0,,,10,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ff736d4-4c6e-4019-ab3a-e4a5ca100ff0,2025-09-30 15:37:37.524676 UTC,0,,0,0,,0,,0,,,3,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d4cc9e1-de58-4448-9556-0811548f0b3a,2025-09-30 15:37:44.641950 UTC,0,,0,0,,0,,0,,,40,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8e97c74-bcff-497b-87af-ce02911894b7,2025-09-30 15:38:48.560670 UTC,0,,0,0,,0,,0,,,19,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119rnAQenfvSECjbKM8-TB2fw,2025-09-30 15:39:52.303761 UTC,0,,0,0,,0,,0,,,167,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119IVGIiuRfTPaKOVDk-Twc7w,2025-09-30 15:45:16.378790 UTC,0,false,0,0,,0,,0,,,177,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119-NFw9hoTRB6OG3v0xdQYAw,2025-09-30 15:47:28.117809 UTC,0,,0,0,,0,,0,,,91,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065ypJRIRFjRdStvJ0DTuVomA,2025-09-30 15:49:46.552853 UTC,0,true,0,0,,0,,0,,,283,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98c8538c-d1cd-4604-9e15-e1ba7452f59c,2025-09-30 15:55:19.701039 UTC,0,,0,0,,0,,0,,,10,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103lvzbWkjfRk6lMy5B0PBU_g,2025-09-30 16:05:20.033324 UTC,0,,0,0,,0,,0,,,88,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ead46e1e-76cd-458d-947f-edaa9eb4176e,2025-09-30 16:19:26.706721 UTC,0,,0,0,,0,,0,,,1242,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081QtPlmPvRTAqcnnq_IPbf2Q,2025-09-30 16:26:57.199533 UTC,0,,0,0,,0,,0,,,101,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065eysnxILtTSyVafdYePt_iA,2025-09-30 16:32:19.708066 UTC,0,,0,0,,0,,0,,,123,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081hQTpu8DGSdGxPdQoYxEzyQ,2025-09-30 16:36:03.071826 UTC,0,,0,0,,0,,0,,,284,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3192818-f79d-490d-87e0-8f1d82bf5e4c,2025-09-30 16:40:48.300449 UTC,0,,0,0,,0,,0,,,62,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd61c1c2-afa4-4edb-93c4-8b738eddb874,2025-09-30 16:42:35.317436 UTC,0,,0,0,,0,,0,,,275,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838eaf65-85e1-48ad-8785-a9d8f00ec274,2025-09-30 17:14:45.590367 UTC,0,,0,0,,0,,0,,,58,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081wMZY6yr3Rd-nNSraNMD-2Q,2025-09-30 17:58:17.503918 UTC,0,,0,0,,0,,0,,,199,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e0394bba-6d7a-4329-b9f1-963036fc3e34,2025-10-01 07:48:38.255910 UTC,0,false,0,0,,0,,0,,,50,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd9d0284-c326-46da-88b9-aefb5330f5c2,2025-10-01 07:59:10.850106 UTC,0,false,0,0,,0,,0,,,9,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fba53e09-1240-4409-a3ed-8c6b5517a304,2025-10-01 08:09:38.387395 UTC,0,false,0,0,,0,,0,,,139,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e92cf53-6c2a-4295-90ea-bdd2bae8260b,2025-10-01 08:26:04.579229 UTC,0,false,0,0,,0,,0,,,12,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927fa38e-53ad-4f56-9a6c-a2cdb5f1d07f,2025-10-01 08:30:47.080090 UTC,0,false,0,0,,0,,0,,,11,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700a3de0-4027-4e67-b0a2-9df22bc01f0f,2025-10-01 08:33:47.511885 UTC,0,false,0,0,,0,,0,,,12,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbbf7749-357b-4d71-b41f-2eef63dde3af,2025-10-01 08:35:04.529684 UTC,0,false,0,0,,0,,0,,,10,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354d83d5-75d6-45bf-bf6a-b5f4fd67eeae,2025-10-01 08:40:37.425381 UTC,0,false,0,0,,0,,0,,,10,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c2682b9-ed5e-4946-9598-6b72f71e649a,2025-10-01 08:54:31.811194 UTC,0,false,0,0,,0,,0,,,12,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ea362b1-c4c1-4eab-a052-26829f43cc79,2025-10-01 10:02:53.882629 UTC,0,false,0,0,,0,,0,,,20,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0593eb6-7b96-4ea4-ba19-b7ae783bba2e,2025-10-01 10:51:49.054074 UTC,0,false,0,0,,0,,0,,,13,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c2a39d9-2167-42fb-a57c-3ca31b8d854a,2025-10-01 11:23:13.147710 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472c34f9-77a5-4d5e-86e0-8ba1cc5ecc37,2025-10-01 11:23:23.054094 UTC,0,,0,0,,0,,0,,,13,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8ce0744-9c0c-48bf-aa9a-a97cbdea592d,2025-10-01 11:23:42.183683 UTC,0,,0,0,,0,,0,,,2,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369c6d-d5d-ee9-dbd-8b3289547,2025-10-01 11:24:37.188508 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266a60d6-0bd3-4a41-8df0-eb164023dc7e,2025-10-01 11:27:09.326532 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5323f94-6144-496a-80c4-6c2db7d4d178,2025-10-01 11:27:42.188417 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
076cef25-ab28-464e-bbad-1757f9aacad9,2025-10-01 13:13:14.566060 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103zPB9_3U0QpaQmJUW5ZMMgg,2025-10-01 13:36:25.458330 UTC,0,,0,0,,0,,0,,,60,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065yXzsmMgxTH6MAcxgAY_0fA,2025-10-01 13:40:05.474355 UTC,0,,0,0,,0,,0,,,74,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db313048-ffd7-40d5-8e14-36ec4fa03f2c,2025-10-01 14:13:50.987388 UTC,0,,0,0,,0,,0,,,17,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f27bf76b-25bd-41a3-9d77-b78131b5c92c,2025-10-01 14:14:39.752144 UTC,0,,0,0,,0,,0,,,50,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6f4a714-e9fd-4c9f-bc6c-ce0fe82d29ef,2025-10-01 14:17:24.838646 UTC,0,,0,0,,0,,0,,,14,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9b2f3fc-ec04-41ec-b310-72eb2056d447,2025-10-01 14:17:40.585805 UTC,0,,0,0,,0,,0,,,107,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
